Date,X,Y,EFamont,EFmédian,EFaval,TopRotor1,TopRotor2,EFstatorAM,EFstatorAV,TopStator,Uf,If,P,Q,Ua,ModInstDéplArbre,MinEFamont,MinEFmédian,MinEFaval,EFccAM,54*EFccMD,EFccAV,RUPTSIG,TEMPOS,ARRET,VIBccAM,VIBccAV,Xmoy,Ymoy,ModCCdéplArbre,ModMoyDéplArbre
mardi 21 décembre 2021 10:58:24,333,-98,5.54,6.15,5.53,0,-40,682,689,4,0,1125,356,46,5144,35,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,359,-93,5.86,6.29,5.49,0,-40,673,684,4,0,1125,356,46,5144,37,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,379,-112,5.93,6.21,5.49,0,-40,667,685,4,0,1125,356,46,5144,40,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,396,-119,5.75,6.01,5.27,0,-40,674,688,4,0,1125,356,46,5144,41,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,407,-123,5.58,5.87,5.38,0,-40,680,688,4,0,1125,356,46,5144,42,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,429,-152,5.77,6.25,5.4,0,-40,678,692,4,0,1125,356,46,5144,45,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,418,-179,6.1,6.57,5.53,0,-40,677,689,4,0,1125,356,46,5144,45,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,417,-191,6.32,6.64,5.99,0,-40,672,693,4,0,1125,356,46,5144,46,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,425,-216,6.4,6.62,6.05,0,-40,680,699,4,0,1125,356,46,5144,48,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,415,-234,6.19,6.73,6.21,0,-40,687,696,4,0,1125,356,46,5144,48,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,397,-277,5.94,6.53,6.3,0,-40,685,690,4,0,1125,356,46,5144,48,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,383,-281,5.89,6.4,6.04,0,-40,682,689,4,0,1125,356,46,5144,47,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,355,-300,5.81,6.5,6.19,0,-40,679,686,4,0,1125,356,46,5144,46,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,346,-310,5.87,6.67,6.25,0,-40,690,682,4,0,1125,356,46,5144,46,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,330,-341,5.99,6.87,6.38,0,-40,688,684,4,0,1125,356,46,5144,47,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,302,-333,6.15,7.11,6.66,0,-40,684,681,4,0,1125,356,46,5144,45,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,276,-339,6.61,7.23,6.68,0,-40,690,685,4,0,1125,356,46,5144,44,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,254,-331,7,7.33,6.78,0,-40,681,680,4,0,1125,356,46,5144,42,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,231,-318,6.98,7.18,6.84,0,-40,676,682,4,0,1125,356,46,5144,39,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,215,-305,6.59,6.94,6.39,0,-40,680,681,4,0,1125,356,46,5144,37,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:24,201,-273,6.32,6.79,6.28,0,-40,671,680,4,0,1125,356,46,5144,34,501,581,526,205,156,156,0,4900,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,206,-260,6.32,6.77,6.18,213,-40,677,673,4,0,1121,356,56,5143,33,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,211,-242,6.29,6.76,5.79,0,-40,673,665,4,0,1121,356,56,5143,32,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,202,-227,6.2,6.59,5.75,0,426,663,667,4,0,1121,356,56,5143,30,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,200,-197,5.9,6.37,5.58,0,-40,677,669,4,0,1121,356,56,5143,28,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,234,-173,5.59,6.41,5.55,0,-40,670,665,4,0,1121,356,56,5143,29,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,247,-141,5.49,6.34,5.77,0,-40,681,673,4,0,1121,356,56,5143,28,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,241,-115,5.57,6.29,5.69,0,-40,671,670,4,0,1121,356,56,5143,27,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,252,-98,5.31,6.22,5.92,0,-40,672,664,4,0,1121,356,56,5143,27,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,284,-116,5.29,6.13,5.85,0,-40,672,673,4,0,1121,356,56,5143,31,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,317,-106,5.06,6.03,5.52,0,-40,673,676,4,0,1121,356,56,5143,33,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,312,-98,5.01,5.85,5.64,0,-40,676,671,4,0,1121,356,56,5143,33,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,331,-103,5.53,6.16,5.54,0,-40,701,679,4,0,1121,356,56,5143,35,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,360,-97,5.88,6.29,5.43,0,-40,690,675,4,0,1121,356,56,5143,37,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,383,-108,5.91,6.19,5.45,0,-40,684,675,4,0,1121,356,56,5143,40,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,398,-114,5.74,5.96,5.24,0,-40,690,678,4,0,1121,356,56,5143,41,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,408,-121,5.59,5.88,5.36,0,-40,697,678,4,0,1121,356,56,5143,43,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,429,-154,5.77,6.25,5.41,0,-40,696,682,4,0,1121,356,56,5143,46,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,416,-183,6.09,6.54,5.53,0,-40,694,679,4,0,1121,356,56,5143,45,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,415,-199,6.31,6.62,5.98,0,-40,687,683,4,0,1121,356,56,5143,46,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,424,-225,6.4,6.63,6.07,0,-40,702,691,4,0,1121,356,56,5143,48,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,414,-243,6.21,6.74,6.2,0,-40,704,686,4,0,1121,356,56,5143,48,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,392,-274,5.94,6.55,6.34,0,-40,700,679,4,0,1121,356,56,5143,48,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,383,-274,5.88,6.4,6.06,0,-40,697,680,4,0,1121,356,56,5143,47,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,359,-296,5.8,6.54,6.21,0,-40,692,679,4,0,1121,356,56,5143,47,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,349,-319,5.91,6.73,6.32,0,-40,706,675,4,0,1121,356,56,5143,47,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,326,-346,5.99,6.92,6.39,0,-40,703,676,4,0,1122,356,56,5139,48,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,297,-341,6.15,7.12,6.7,0,-40,698,673,4,0,1122,356,56,5139,45,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,282,-344,6.61,7.29,6.72,0,-40,707,678,4,0,1122,356,56,5139,44,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,255,-331,7,7.36,6.75,0,-40,697,672,4,0,1122,356,56,5139,42,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,228,-314,6.98,7.17,6.82,0,-40,691,673,4,0,1122,356,56,5139,39,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,217,-311,6.57,6.94,6.38,0,-40,697,672,4,0,1122,356,56,5139,38,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,209,-281,6.34,6.77,6.25,0,-40,687,672,4,0,1122,356,56,5139,35,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,207,-263,6.31,6.76,6.15,202,-40,702,665,4,0,1122,356,56,5139,33,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,206,-242,6.28,6.73,5.75,0,-40,690,656,4,0,1122,356,56,5139,32,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,197,-225,6.17,6.55,5.71,0,411,679,659,4,0,1122,356,56,5139,30,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,205,-191,5.88,6.35,5.59,0,-40,695,660,4,0,1122,356,56,5139,28,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,236,-164,5.59,6.4,5.47,0,-40,686,657,4,0,1122,356,56,5139,29,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,238,-140,5.49,6.31,5.77,0,-40,700,664,4,0,1122,356,56,5139,28,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,244,-130,5.56,6.24,5.71,0,-40,682,663,4,0,1122,356,56,5139,28,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,257,-106,5.32,6.22,5.92,0,-40,690,656,4,0,1122,356,56,5139,28,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,284,-107,5.29,6.15,5.87,0,-40,689,665,4,0,1122,356,56,5139,30,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,309,-104,5.05,6.01,5.54,0,-40,689,667,4,0,1122,356,56,5139,33,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,303,-105,5.01,5.83,5.67,0,-40,690,661,4,0,1122,356,56,5139,32,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,331,-113,5.55,6.2,5.6,0,-40,721,671,4,0,1122,356,56,5139,35,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,369,-98,5.89,6.33,5.44,0,-40,708,668,4,0,1122,356,56,5139,38,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,394,-112,5.9,6.21,5.48,0,-40,703,669,4,0,1122,356,56,5139,41,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,399,-112,5.73,5.99,5.26,0,-40,709,671,4,0,1122,356,56,5139,41,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,396,-119,5.58,5.92,5.36,0,-40,716,670,4,0,1122,356,56,5139,41,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,427,-151,5.78,6.28,5.45,0,-40,714,672,4,0,1122,356,56,5139,45,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:23,422,-187,6.1,6.55,5.52,0,-40,712,671,4,0,1122,356,56,5139,46,501,581,526,205,156,156,0,4800,0,93,32,313,-209,22,38
mardi 21 décembre 2021 10:58:22,429,-200,6.31,6.6,5.96,0,-40,705,676,4,0,1121,356,56,5131,47,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,420,-216,6.39,6.65,6.08,0,-40,721,681,4,0,1121,356,56,5131,47,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,402,-235,6.23,6.74,6.12,0,-40,722,676,4,0,1121,356,56,5131,47,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,389,-276,5.94,6.52,6.3,0,-40,719,671,4,0,1121,356,56,5131,48,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,385,-285,5.88,6.39,6.04,0,-40,716,672,4,0,1121,356,56,5131,48,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,358,-305,5.8,6.55,6.16,0,-40,704,671,4,0,1121,356,56,5131,47,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,350,-313,5.9,6.7,6.31,0,-40,726,666,4,0,1121,356,56,5131,47,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,330,-338,6,6.87,6.36,0,-40,723,668,4,0,1121,356,56,5131,47,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,297,-339,6.14,7.08,6.67,0,-40,718,666,4,0,1121,356,56,5131,45,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,282,-349,6.62,7.29,6.77,0,-40,727,670,4,0,1121,356,56,5131,45,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,254,-329,7.04,7.36,6.74,0,-40,716,664,4,0,1121,356,56,5131,42,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,234,-311,6.97,7.17,6.85,0,-40,709,666,4,0,1121,356,56,5131,39,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,221,-307,6.54,6.94,6.41,0,-40,717,665,4,0,1121,356,56,5131,38,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,205,-279,6.35,6.82,6.25,0,-40,706,667,4,0,1121,356,56,5131,35,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,197,-257,6.33,6.79,6.23,192,-40,722,657,4,0,1121,356,56,5131,32,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,205,-238,6.29,6.72,5.79,0,-40,709,650,4,0,1121,356,56,5131,31,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,199,-225,6.17,6.57,5.73,0,397,697,653,4,0,1121,356,56,5131,30,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,215,-194,5.89,6.4,5.62,0,-40,716,655,4,0,1121,356,56,5131,29,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,238,-168,5.6,6.44,5.47,0,-40,707,651,4,0,1121,356,56,5131,29,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,238,-138,5.48,6.32,5.79,0,-40,723,657,4,0,1121,356,56,5131,28,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,234,-121,5.54,6.27,5.72,0,-40,702,654,154,0,1121,356,56,5131,26,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,254,-102,5.33,6.26,5.89,0,-40,711,649,154,0,1121,356,56,5131,27,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,285,-111,5.3,6.15,5.87,0,-40,709,658,154,0,1121,356,56,5131,31,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,323,-110,5.03,5.97,5.5,0,-40,711,661,154,0,1121,356,56,5131,34,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,316,-104,5.01,5.81,5.63,0,-40,711,656,154,0,1121,356,56,5131,33,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,339,-104,5.58,6.18,5.61,0,-40,748,664,4,0,1120,356,56,5129,35,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,361,-95,5.89,6.28,5.39,0,-40,731,662,4,0,1120,356,56,5129,37,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,382,-107,5.87,6.18,5.43,0,-40,726,661,4,0,1120,356,56,5129,40,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,395,-116,5.71,5.97,5.26,0,-40,731,665,4,0,1120,356,56,5129,41,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,409,-125,5.6,5.96,5.34,0,-40,740,665,4,0,1120,356,56,5129,43,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,430,-154,5.8,6.27,5.47,0,-40,737,666,4,0,1120,356,56,5129,46,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,420,-181,6.09,6.51,5.52,0,-40,733,664,4,0,1120,356,56,5129,46,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,426,-194,6.31,6.59,5.98,0,-40,724,669,4,0,1120,356,56,5129,47,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,427,-212,6.41,6.69,6.14,0,-40,742,675,4,0,1120,356,56,5129,48,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,416,-234,6.26,6.75,6.15,0,-40,744,672,4,0,1120,356,56,5129,48,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,387,-281,5.91,6.54,6.33,0,-40,742,665,4,0,1120,356,56,5129,48,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,374,-284,5.85,6.42,6.11,0,-40,738,665,4,0,1120,356,56,5129,47,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,354,-303,5.84,6.58,6.16,0,-40,731,664,4,0,1120,356,56,5129,47,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,353,-311,5.9,6.75,6.38,0,-40,750,661,4,0,1120,356,56,5129,47,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,330,-342,5.98,6.9,6.36,0,-40,746,662,4,0,1120,356,56,5129,47,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,300,-338,6.15,7.08,6.69,0,-40,741,660,4,0,1120,356,56,5129,45,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,282,-342,6.63,7.33,6.76,0,-40,752,663,4,0,1120,356,56,5129,44,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,259,-326,7.03,7.34,6.68,0,-40,738,659,4,0,1120,356,56,5129,42,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,229,-307,6.97,7.13,6.81,0,-40,731,660,4,0,1120,356,56,5129,38,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,213,-306,6.54,6.92,6.39,0,-40,739,659,4,0,1120,356,56,5129,37,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,202,-279,6.35,6.8,6.21,0,-40,726,659,4,0,1120,356,56,5129,35,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,210,-258,6.32,6.74,6.19,183,-40,745,654,4,0,1120,356,56,5129,33,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,206,-235,6.27,6.69,5.76,0,-40,730,646,4,0,1120,356,56,5129,31,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,198,-224,6.16,6.56,5.7,0,385,718,649,4,0,1120,356,56,5129,30,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:22,211,-200,5.91,6.39,5.65,0,-40,739,651,4,0,1120,356,56,5129,29,502,590,530,202,148,159,0,4700,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,235,-171,5.59,6.43,5.46,0,-40,728,647,4,0,1121,356,56,5129,29,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,233,-142,5.46,6.28,5.8,0,-40,749,651,4,0,1121,356,56,5129,27,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,238,-126,5.54,6.26,5.75,0,-40,732,650,4,0,1121,356,56,5129,27,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,254,-103,5.33,6.29,5.87,0,-40,737,645,4,0,1121,356,56,5129,27,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,291,-111,5.29,6.15,5.88,0,-40,734,653,4,0,1121,356,56,5129,31,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,315,-114,5.02,5.96,5.53,0,-40,734,655,4,0,1121,356,56,5129,34,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,316,-103,5.02,5.83,5.64,0,-40,731,651,4,0,1121,356,56,5129,33,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,340,-104,5.6,6.23,5.64,0,-40,777,659,4,0,1121,356,56,5129,36,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,368,-96,5.9,6.29,5.39,0,-40,755,658,4,0,1121,356,56,5129,38,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,393,-109,5.86,6.18,5.44,0,-40,751,659,4,0,1121,356,56,5129,41,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,394,-113,5.71,5.97,5.28,0,-40,746,660,4,0,1121,356,56,5129,41,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,402,-120,5.62,5.97,5.31,0,-40,764,660,4,0,1121,356,56,5129,42,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,426,-153,5.8,6.26,5.47,0,-40,761,661,4,0,1121,356,56,5129,45,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,427,-188,6.09,6.49,5.54,0,-40,756,660,4,0,1121,356,56,5129,47,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,428,-201,6.32,6.59,5.97,0,-40,747,664,4,0,1121,356,56,5129,47,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,423,-213,6.42,6.68,6.17,0,-40,766,670,4,0,1121,356,56,5129,47,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,409,-235,6.26,6.71,6.11,0,-40,768,666,4,0,1121,356,56,5129,47,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,389,-277,5.9,6.49,6.31,0,-40,765,660,4,0,1121,356,56,5129,48,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,372,-281,5.85,6.41,6.1,0,-40,762,661,4,0,1121,356,56,5129,47,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,355,-307,5.84,6.59,6.15,0,-40,754,661,4,0,1121,356,56,5129,47,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,348,-311,5.9,6.71,6.38,0,-40,776,657,4,0,1121,356,56,5129,47,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,340,-342,5.99,6.9,6.39,0,-40,771,660,4,0,1121,356,56,5129,48,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,302,-337,6.15,7.12,6.7,0,-40,766,658,4,0,1121,356,56,5129,45,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,279,-334,6.65,7.37,6.82,0,-40,778,659,4,0,1121,356,56,5129,43,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,256,-325,7.06,7.37,6.71,0,-40,760,655,4,0,1121,356,56,5129,41,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,243,-318,6.95,7.15,6.82,0,-40,754,658,4,0,1121,356,56,5129,40,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
mardi 21 décembre 2021 10:58:21,220,-309,6.53,6.94,6.48,0,-40,764,657,4,0,1121,356,56,5129,38,502,590,530,202,148,159,0,4600,0,93,30,313,-209,21,38
